00000000 0.283614630422 0.019312819881 9.808725e-01 1 2.479195e+00
00000001 0.357357075052 0.011914185881 9.881565e-01 1 2.485781e+00
00000002 0.401476452259 0.006723130158 9.932994e-01 1 2.646621e+00
00000003 0.427196161288 0.004568576638 9.954418e-01 1 2.574845e+00
00000004 0.440684969452 0.001097022810 9.989036e-01 1 2.526096e+00
00000005 0.458388319693 0.004092571464 9.959158e-01 1 2.550930e+00
00000006 0.469569739253 0.002724702354 9.972790e-01 1 2.478211e+00
00000007 0.478298319857 0.004097535719 9.959108e-01 1 2.483492e+00
00000008 0.484317052705 0.003325149999 9.966804e-01 1 2.556199e+00
00000009 0.489166200729 0.002284128001 9.977185e-01 1 2.484513e+00
